
Timestamp,ID,Extended,Bus,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
2595,172,0,0,8,AF,08,00,00,00,7D,00,7D
2596,168,0,0,8,73,71,F8,72,F8,F1,03,00
2596,168,0,0,8,74,72,F8,72,F8,F1,03,00
2596,169,0,0,8,0E,52,87,CF,2B,87,FF,08
2607,181,0,0,8,B9,07,80,00,08,30,00,44
2607,180,0,0,8,3D,09,00,00,7D,FF,FF,02
2607,172,0,0,8,B0,09,00,00,00,7D,00,7D
2617,438,0,0,7,FF,FF,00,00,00,AC,00,
2618,168,0,0,8,75,73,F8,72,F8,F1,03,00
2618,168,0,0,8,76,74,F8,72,F8,F1,03,00
2628,169,0,0,8,10,54,87,CF,2B,87,FF,08
2629,181,0,0,8,BB,09,80,00,08,30,00,44
2629,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
2639,172,0,0,8,B1,0A,00,00,00,7D,00,7D
2640,168,0,0,8,77,75,F8,72,F8,F1,03,00
2640,1174,0,0,8,17,52,FF,01,FF,FF,FF,FF
2650,168,0,0,8,78,76,F8,72,F8,F1,03,00
2651,169,0,0,8,12,56,87,CF,2B,87,FF,08
2651,168,0,0,8,79,77,F8,72,F8,F1,03,00
2651,169,0,0,8,13,57,87,CF,2B,87,FF,08
2662,418,0,0,8,00,00,00,6F,D0,07,00,EA
2662,168,0,0,8,7A,78,F8,72,F8,F1,03,00
2662,169,0,0,8,14,58,87,CF,2B,87,FF,08
2672,466,0,0,6,F0,0F,FF,CC,F0,FF,,
2673,170,0,0,8,A0,78,F8,00,00,00,84,00
2673,181,0,0,8,C0,0E,80,00,08,30,00,44
2683,206,0,0,8,00,00,00,00,00,00,00,00
2684,182,0,0,5,05,05,80,00,C8,,,
2684,185,0,0,6,72,07,00,00,C0,F0,,
2684,180,0,0,8,41,0D,00,00,7D,FF,FF,02
2695,172,0,0,8,B4,0D,00,00,00,7D,00,7D
2695,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
2695,169,0,0,8,18,5C,87,CF,2B,87,FF,08
2706,170,0,0,8,A4,7C,F8,00,00,00,84,00
2706,181,0,0,8,B4,02,80,00,08,30,00,44
2706,180,0,0,8,42,0E,00,00,7D,FF,FF,02
2716,172,0,0,8,B5,0E,00,00,00,7D,00,7D
2717,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
2717,168,0,0,8,80,7E,F8,72,F8,F1,03,00
2727,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
2728,181,0,0,8,B6,04,80,00,08,30,00,44
2728,180,0,0,8,34,00,00,00,7D,FF,FF,02
2738,172,0,0,8,A7,00,00,00,00,7D,00,7D
2739,1007,0,0,2,0C,00,,,,,,
2739,168,0,0,8,73,71,F8,72,F8,F1,03,00
2739,169,0,0,8,0D,51,87,CF,2B,87,FF,08
2750,170,0,0,8,99,71,F8,00,00,00,84,00
2750,180,0,0,8,35,01,00,00,7D,FF,FF,02
2750,172,0,0,8,A8,01,00,00,00,7D,00,7D
2760,168,0,0,8,74,72,F8,72,F8,F1,03,00
2761,169,0,0,8,0E,52,87,CF,2B,87,FF,08
2761,168,0,0,8,75,73,F8,72,F8,F1,03,00
2771,169,0,0,8,0F,53,87,CF,2B,87,FF,08
2772,170,0,0,8,9B,73,F8,00,00,00,84,00
2772,168,0,0,8,76,74,F8,72,F8,F1,03,00
2782,169,0,0,8,10,54,87,CF,2B,87,FF,08
2783,418,0,0,8,00,00,00,CF,D0,07,00,4B
2783,196,0,0,7,00,80,FD,00,80,FF,F2,
2783,185,0,0,6,77,0C,00,00,C0,F0,,
2794,180,0,0,8,37,03,00,00,7D,FF,FF,02
2794,182,0,0,5,0B,0B,80,00,C8,,,
2794,414,0,0,8,00,EA,2F,FC,FE,63,00,19
2804,416,0,0,8,00,80,00,90,FF,12,B0,75
2805,690,0,0,8,00,00,00,00,4F,00,01,04
2805,180,0,0,8,38,04,00,00,7D,FF,FF,02
2815,172,0,0,8,AB,04,00,00,00,7D,00,7D
2816,168,0,0,8,7A,78,F8,72,F8,F1,03,00
2816,168,0,0,8,7B,79,F8,72,F8,F1,03,00
2826,169,0,0,8,15,59,87,CF,2B,87,FF,08
2827,181,0,0,8,C0,0E,80,00,08,30,00,44
2827,180,0,0,8,39,05,00,00,7D,FF,FF,02
2827,172,0,0,8,AC,05,00,00,00,7D,00,7D
2838,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
2838,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
2838,169,0,0,8,17,5B,87,CF,2B,87,FF,08
2849,170,0,0,8,A3,7B,F8,00,00,00,84,00
2849,181,0,0,8,B3,01,80,00,08,30,00,44
2849,180,0,0,8,3A,06,00,00,7D,FF,FF,02
2859,172,0,0,8,AD,06,00,00,00,7D,00,7D
2860,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
2860,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
2870,169,0,0,8,19,5D,87,CF,2B,87,FF,08
2871,170,0,0,8,A5,7D,F8,00,00,00,84,00
2871,168,0,0,8,80,7E,F8,72,F8,F1,03,00
2881,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
2882,418,0,0,8,00,00,00,2F,D0,07,00,AA
2882,168,0,0,8,72,70,F8,72,F8,F1,03,00
2882,169,0,0,8,0C,50,87,CF,2B,87,FF,08
2893,170,0,0,8,98,70,F8,00,00,00,84,00
2893,196,0,0,7,00,80,FD,00,80,FF,F2,
2893,181,0,0,8,B8,06,80,00,08,30,00,44
2904,182,0,0,5,00,01,80,00,C8,,,
2904,418,0,0,8,00,00,00,3F,D0,07,00,BA
2904,185,0,0,6,6E,03,00,00,C0,F0,,
2914,180,0,0,8,3D,09,00,00,7D,FF,FF,02
2915,172,0,0,8,B0,09,00,00,00,7D,00,7D
2915,168,0,0,8,76,74,F8,72,F8,F1,03,00
2925,169,0,0,8,10,54,87,CF,2B,87,FF,08
2926,170,0,0,8,9C,74,F8,00,00,00,84,00
2926,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
2926,172,0,0,8,B1,0A,00,00,00,7D,00,7D
2937,168,0,0,8,77,75,F8,72,F8,F1,03,00
2937,168,0,0,8,78,76,F8,72,F8,F1,03,00
2937,169,0,0,8,12,56,87,CF,2B,87,FF,08
2948,170,0,0,8,9E,76,F8,00,00,00,84,00
2948,181,0,0,8,BD,0B,80,00,08,30,00,44
2948,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
2958,172,0,0,8,B2,0B,00,00,00,7D,00,7D
2959,168,0,0,8,79,77,F8,72,F8,F1,03,00
2959,168,0,0,8,7A,78,F8,72,F8,F1,03,00
2969,169,0,0,8,14,58,87,CF,2B,87,FF,08
2970,170,0,0,8,A0,78,F8,00,00,00,84,00
2970,180,0,0,8,40,0C,00,00,7D,FF,FF,02
2980,172,0,0,8,B3,0C,00,00,00,7D,00,7D
2981,168,0,0,8,7B,79,F8,72,F8,F1,03,00
2981,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
2991,169,0,0,8,16,5A,87,CF,2B,87,FF,08
2992,170,0,0,8,A2,7A,F8,00,00,00,84,00
2992,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
2992,169,0,0,8,17,5B,87,CF,2B,87,FF,08
3002,170,0,0,8,A3,7B,F8,00,00,00,84,00
3003,196,0,0,7,00,80,FD,00,80,FF,F2,
3003,185,0,0,6,73,08,00,00,C0,F0,,
3013,180,0,0,8,42,0E,00,00,7D,FF,FF,02
3014,172,0,0,8,B5,0E,00,00,00,7D,00,7D
3014,191,0,0,5,87,07,FF,FF,C0,,,
3024,416,0,0,8,00,80,00,90,FF,0E,70,31
3025,690,0,0,8,00,00,00,00,3F,00,01,04
3025,180,0,0,8,34,00,00,00,7D,FF,FF,02
3025,172,0,0,8,A7,00,00,00,00,7D,00,7D
3036,168,0,0,8,72,70,F8,72,F8,F1,03,00
3036,464,0,0,8,4B,30,4C,C9,00,00,CD,88
3036,373,0,0,3,FF,FF,FF,,,,,
3046,168,0,0,8,73,71,F8,72,F8,F1,03,00
3047,169,0,0,8,0D,51,87,CF,2B,87,FF,08
3047,180,0,0,8,35,01,00,00,7D,FF,FF,02
3057,172,0,0,8,A8,01,00,00,00,7D,00,7D
3058,168,0,0,8,74,72,F8,72,F8,F1,03,00
3058,168,0,0,8,75,73,F8,72,F8,F1,03,00
3068,169,0,0,8,0F,53,87,CF,2B,87,FF,08
3069,170,0,0,8,9B,73,F8,00,00,00,84,00
3069,180,0,0,8,36,02,00,00,7D,FF,FF,02
3069,172,0,0,8,A9,02,00,00,00,7D,00,7D
3080,168,0,0,8,76,74,F8,72,F8,F1,03,00
3080,168,0,0,8,77,75,F8,72,F8,F1,03,00
3080,169,0,0,8,11,55,87,CF,2B,87,FF,08
3090,170,0,0,8,9D,75,F8,00,00,00,84,00
3091,181,0,0,8,BC,0A,80,00,08,30,00,44
3091,168,0,0,8,78,76,F8,72,F8,F1,03,00
3101,169,0,0,8,12,56,87,CF,2B,87,FF,08
3102,170,0,0,8,9E,76,F8,00,00,00,84,00
3102,169,0,0,8,13,57,87,CF,2B,87,FF,08
3112,170,0,0,8,9F,77,F8,00,00,00,84,00
3113,181,0,0,8,BE,0C,80,00,08,30,00,44
3113,196,0,0,7,00,80,FD,00,80,FF,F2,
3123,181,0,0,8,BF,0D,80,00,08,30,00,44
3124,206,0,0,8,00,00,00,00,00,00,00,00
3124,185,0,0,6,79,0E,00,00,C0,F0,,
3124,1170,0,0,8,16,52,FF,FF,FF,FF,FF,FF
3134,180,0,0,8,39,05,00,00,7D,FF,FF,02
3135,464,0,0,8,4B,30,4C,C9,00,00,CD,88
3135,373,0,0,3,FF,FF,FF,,,,,
3145,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
3146,169,0,0,8,17,5B,87,CF,2B,87,FF,08
3146,180,0,0,8,3A,06,00,00,7D,FF,FF,02
3156,172,0,0,8,AD,06,00,00,00,7D,00,7D
3157,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
3157,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
3167,169,0,0,8,19,5D,87,CF,2B,87,FF,08
3168,170,0,0,8,A5,7D,F8,00,00,00,84,00
3168,180,0,0,8,3B,07,00,00,7D,FF,FF,02
3168,172,0,0,8,AE,07,00,00,00,7D,00,7D
3178,168,0,0,8,80,7E,F8,72,F8,F1,03,00
3179,168,0,0,8,72,70,F8,72,F8,F1,03,00
3179,169,0,0,8,0C,50,87,CF,2B,87,FF,08
3189,170,0,0,8,98,70,F8,00,00,00,84,00
3190,181,0,0,8,B7,05,80,00,08,30,00,44
3190,180,0,0,8,3C,08,00,00,7D,FF,FF,02
3200,172,0,0,8,AF,08,00,00,00,7D,00,7D
3201,168,0,0,8,73,71,F8,72,F8,F1,03,00
3201,168,0,0,8,74,72,F8,72,F8,F1,03,00
3211,169,0,0,8,0E,52,87,CF,2B,87,FF,08
3212,170,0,0,8,9A,72,F8,00,00,00,84,00
3212,168,0,0,8,75,73,F8,72,F8,F1,03,00
3222,170,0,0,8,9B,73,F8,00,00,00,84,00
3223,418,0,0,8,00,00,00,4F,D0,07,00,CA
3223,196,0,0,7,00,80,FD,00,80,FF,F2,
3223,185,0,0,6,6F,04,00,00,C0,F0,,
3233,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
3234,191,0,0,5,83,03,FF,FF,C0,,,
3234,414,0,0,8,00,EA,4F,FC,FE,63,00,39
3244,416,0,0,8,00,80,00,90,FF,0E,30,F0
3245,690,0,0,8,00,00,00,00,3F,00,01,04
3245,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
3255,172,0,0,8,B2,0B,00,00,00,7D,00,7D
3256,168,0,0,8,79,77,F8,72,F8,F1,03,00
3256,168,0,0,8,7A,78,F8,72,F8,F1,03,00
3266,169,0,0,8,14,58,87,CF,2B,87,FF,08
3266,170,0,0,8,A0,78,F8,00,00,00,84,00
3267,180,0,0,8,40,0C,00,00,7D,FF,FF,02
3267,172,0,0,8,B3,0C,00,00,00,7D,00,7D
3277,168,0,0,8,7B,79,F8,72,F8,F1,03,00
3278,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
3278,169,0,0,8,16,5A,87,CF,2B,87,FF,08
3288,170,0,0,8,A2,7A,F8,00,00,00,84,00
3289,181,0,0,8,B2,00,80,00,08,30,00,44
3289,180,0,0,8,41,0D,00,00,7D,FF,FF,02
3299,172,0,0,8,B4,0D,00,00,00,7D,00,7D
3300,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
3300,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
3310,169,0,0,8,18,5C,87,CF,2B,87,FF,08
3310,170,0,0,8,A4,7C,F8,00,00,00,84,00
3311,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
3321,169,0,0,8,19,5D,87,CF,2B,87,FF,08
3321,170,0,0,8,A5,7D,F8,00,00,00,84,00
3322,168,0,0,8,80,7E,F8,72,F8,F1,03,00
3322,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
3332,181,0,0,8,B6,04,80,00,08,30,00,44
3333,186,0,0,8,03,FF,0F,00,00,86,8A,2F
3333,206,0,0,8,00,00,00,00,00,00,00,00
3343,181,0,0,8,B7,05,80,00,08,30,00,44
3344,182,0,0,5,08,08,80,00,C8,,,
3344,185,0,0,6,75,0A,00,00,C0,F0,,
3354,180,0,0,8,35,01,00,00,7D,FF,FF,02
3355,172,0,0,8,A8,01,00,00,00,7D,00,7D
3355,690,0,0,8,00,00,00,00,3F,00,01,04
3365,304,0,0,5,00,0E,90,04,ED,,,
3365,168,0,0,8,75,73,F8,72,F8,F1,03,00
3366,180,0,0,8,36,02,00,00,7D,FF,FF,02
3366,172,0,0,8,A9,02,00,00,00,7D,00,7D
3376,168,0,0,8,76,74,F8,72,F8,F1,03,00
3377,168,0,0,8,77,75,F8,72,F8,F1,03,00
3377,169,0,0,8,11,55,87,CF,2B,87,FF,08
3387,170,0,0,8,9D,75,F8,00,00,00,84,00
3388,181,0,0,8,BC,0A,80,00,08,30,00,44
3388,180,0,0,8,37,03,00,00,7D,FF,FF,02
3398,172,0,0,8,AA,03,00,00,00,7D,00,7D
3399,168,0,0,8,78,76,F8,72,F8,F1,03,00
3399,168,0,0,8,79,77,F8,72,F8,F1,03,00
3409,169,0,0,8,13,57,87,CF,2B,87,FF,08
3409,170,0,0,8,9F,77,F8,00,00,00,84,00
3410,180,0,0,8,38,04,00,00,7D,FF,FF,02
3420,172,0,0,8,AB,04,00,00,00,7D,00,7D
3420,168,0,0,8,7A,78,F8,72,F8,F1,03,00
3421,168,0,0,8,7B,79,F8,72,F8,F1,03,00
3421,169,0,0,8,15,59,87,CF,2B,87,FF,08
3431,170,0,0,8,A1,79,F8,00,00,00,84,00
3432,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
3432,169,0,0,8,16,5A,87,CF,2B,87,FF,08
3442,418,0,0,8,00,00,00,0F,D0,07,00,8A
3443,186,0,0,8,03,FF,0F,00,00,7C,80,2F
3443,508,0,0,2,A0,03,,,,,,
3453,185,0,0,6,6B,00,00,00,C0,F0,,
3454,180,0,0,8,3A,06,00,00,7D,FF,FF,02
3454,191,0,0,5,8E,0E,FF,FF,C0,,,
3454,414,0,0,8,00,EA,5F,FC,FE,63,00,49
3464,416,0,0,8,00,80,00,90,FF,0E,E0,A1
3465,180,0,0,8,3B,07,00,00,7D,FF,FF,02
3465,172,0,0,8,AE,07,00,00,00,7D,00,7D
3475,168,0,0,8,80,7E,F8,72,F8,F1,03,00
3476,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
3476,168,0,0,8,72,70,F8,72,F8,F1,03,00
3486,169,0,0,8,0C,50,87,CF,2B,87,FF,08
3487,170,0,0,8,98,70,F8,00,00,00,84,00
3487,180,0,0,8,3C,08,00,00,7D,FF,FF,02
3497,172,0,0,8,AF,08,00,00,00,7D,00,7D
3498,168,0,0,8,73,71,F8,72,F8,F1,03,00
3498,168,0,0,8,74,72,F8,72,F8,F1,03,00
3508,169,0,0,8,0E,52,87,CF,2B,87,FF,08
3508,170,0,0,8,9A,72,F8,00,00,00,84,00
3509,180,0,0,8,3D,09,00,00,7D,FF,FF,02
3509,172,0,0,8,B0,09,00,00,00,7D,00,7D
3519,168,0,0,8,75,73,F8,72,F8,F1,03,00
3520,168,0,0,8,76,74,F8,72,F8,F1,03,00
3520,169,0,0,8,10,54,87,CF,2B,87,FF,08
3530,170,0,0,8,9C,74,F8,00,00,00,84,00
3531,181,0,0,8,BB,09,80,00,08,30,00,44
3531,168,0,0,8,77,75,F8,72,F8,F1,03,00
3541,169,0,0,8,11,55,87,CF,2B,87,FF,08
3542,170,0,0,8,9D,75,F8,00,00,00,84,00
3542,169,0,0,8,12,56,87,CF,2B,87,FF,08
3552,170,0,0,8,9E,76,F8,00,00,00,84,00
3553,196,0,0,7,00,80,FD,00,80,FF,F2,
3553,186,0,0,8,03,FF,0F,00,00,82,86,2F
3563,181,0,0,8,BE,0C,80,00,08,30,00,44
3564,206,0,0,8,00,00,00,00,00,00,00,00
3564,185,0,0,6,71,06,00,00,C0,F0,,
3564,180,0,0,8,40,0C,00,00,7D,FF,FF,02
3574,172,0,0,8,B3,0C,00,00,00,7D,00,7D
3575,690,0,0,8,00,00,00,00,3F,00,01,04
3575,691,0,0,5,93,F1,FF,03,E8,,,
3585,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
3586,169,0,0,8,16,5A,87,CF,2B,87,FF,08
3586,180,0,0,8,41,0D,00,00,7D,FF,FF,02
3596,172,0,0,8,B4,0D,00,00,00,7D,00,7D
3597,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
3597,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
3607,169,0,0,8,18,5C,87,CF,2B,87,FF,08
3607,170,0,0,8,A4,7C,F8,00,00,00,84,00
3608,180,0,0,8,42,0E,00,00,7D,FF,FF,02
3608,172,0,0,8,B5,0E,00,00,00,7D,00,7D
3618,438,0,0,7,FF,FF,00,00,00,AC,00,
3619,168,0,0,8,80,7E,F8,72,F8,F1,03,00
3619,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
3629,170,0,0,8,A6,7E,F8,00,00,00,84,00
3630,181,0,0,8,B6,04,80,00,08,30,00,44
3630,180,0,0,8,34,00,00,00,7D,FF,FF,02
3640,172,0,0,8,A7,00,00,00,00,7D,00,7D
3641,168,0,0,8,72,70,F8,72,F8,F1,03,00
3641,168,0,0,8,73,71,F8,72,F8,F1,03,00
3651,169,0,0,8,0D,51,87,CF,2B,87,FF,08
3651,170,0,0,8,99,71,F8,00,00,00,84,00
3652,169,0,0,8,0E,52,87,CF,2B,87,FF,08
3662,170,0,0,8,9A,72,F8,00,00,00,84,00
3662,418,0,0,8,00,00,00,BF,D0,07,00,3B
3663,181,0,0,8,BA,08,80,00,08,30,00,44
3663,196,0,0,7,00,80,FD,00,80,FF,F2,
3673,185,0,0,6,76,0B,00,00,C0,F0,,
3674,182,0,0,5,0A,0A,80,00,C8,,,
3674,191,0,0,5,8A,0A,FF,FF,C0,,,
3684,403,0,0,8,20,FE,FC,00,F8,C0,00,00
3685,414,0,0,8,00,EA,6F,FC,FE,63,00,59
3685,180,0,0,8,37,03,00,00,7D,FF,FF,02
3695,172,0,0,8,AA,03,00,00,00,7D,00,7D
3695,168,0,0,8,78,76,F8,72,F8,F1,03,00
3696,168,0,0,8,79,77,F8,72,F8,F1,03,00
3696,169,0,0,8,13,57,87,CF,2B,87,FF,08
3706,170,0,0,8,9F,77,F8,00,00,00,84,00
3707,180,0,0,8,38,04,00,00,7D,FF,FF,02
3707,172,0,0,8,AB,04,00,00,00,7D,00,7D
3717,168,0,0,8,7A,78,F8,72,F8,F1,03,00
3718,169,0,0,8,14,58,87,CF,2B,87,FF,08
3718,168,0,0,8,7B,79,F8,72,F8,F1,03,00
3728,169,0,0,8,15,59,87,CF,2B,87,FF,08
3729,170,0,0,8,A1,79,F8,00,00,00,84,00
3729,180,0,0,8,39,05,00,00,7D,FF,FF,02
3739,172,0,0,8,AC,05,00,00,00,7D,00,7D
3739,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
3740,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
3750,169,0,0,8,17,5B,87,CF,2B,87,FF,08
3750,170,0,0,8,A3,7B,F8,00,00,00,84,00
3751,1426,0,0,8,32,01,00,1C,19,0B,00,03
3751,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
3761,169,0,0,8,18,5C,87,CF,2B,87,FF,08
3762,169,0,0,8,19,5D,87,CF,2B,87,FF,08
3762,170,0,0,8,A5,7D,F8,00,00,00,84,00
3772,181,0,0,8,B5,03,80,00,08,30,00,44
3773,196,0,0,7,00,80,FD,00,80,FF,F2,
3773,196,0,0,7,00,80,FD,00,80,FF,F2,
3783,181,0,0,8,B6,04,80,00,08,30,00,44
3784,206,0,0,8,00,00,00,00,00,00,00,00
3784,185,0,0,6,6D,02,00,00,C0,F0,,
3794,180,0,0,8,3C,08,00,00,7D,FF,FF,02
3794,172,0,0,8,AF,08,00,00,00,7D,00,7D
3795,1174,0,0,8,17,52,FF,01,FF,FF,FF,FF
3805,168,0,0,8,74,72,F8,72,F8,F1,03,00
3805,169,0,0,8,0E,52,87,CF,2B,87,FF,08
3806,180,0,0,8,3D,09,00,00,7D,FF,FF,02
3806,172,0,0,8,B0,09,00,00,00,7D,00,7D
3816,168,0,0,8,75,73,F8,72,F8,F1,03,00
3817,168,0,0,8,76,74,F8,72,F8,F1,03,00
3817,169,0,0,8,10,54,87,CF,2B,87,FF,08
3827,170,0,0,8,9C,74,F8,00,00,00,84,00
3827,196,0,0,7,00,80,FD,00,80,FF,F2,
3828,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
3838,172,0,0,8,B1,0A,00,00,00,7D,00,7D
3838,168,0,0,8,77,75,F8,72,F8,F1,03,00
3839,168,0,0,8,78,76,F8,72,F8,F1,03,00
3849,169,0,0,8,12,56,87,CF,2B,87,FF,08
3849,170,0,0,8,9E,76,F8,00,00,00,84,00
3850,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
3860,172,0,0,8,B2,0B,00,00,00,7D,00,7D
3860,168,0,0,8,79,77,F8,72,F8,F1,03,00
3861,168,0,0,8,7A,78,F8,72,F8,F1,03,00
3861,169,0,0,8,14,58,87,CF,2B,87,FF,08
3871,170,0,0,8,A0,78,F8,00,00,00,84,00
3872,169,0,0,8,15,59,87,CF,2B,87,FF,08
3872,170,0,0,8,A1,79,F8,00,00,00,84,00
3882,418,0,0,8,00,00,00,7F,D0,07,00,FA
3883,186,0,0,8,03,FF,0F,00,00,83,87,2F
3883,196,0,0,7,00,80,FD,00,80,FF,F2,
3893,185,0,0,6,72,07,00,00,C0,F0,,
3894,180,0,0,8,41,0D,00,00,7D,FF,FF,02
3894,1175,0,0,8,18,52,FF,FF,FF,FF,FF,FF
3904,191,0,0,5,86,06,FF,FF,C0,,,
3904,414,0,0,8,00,EA,7F,FC,FE,63,00,69
3905,180,0,0,8,42,0E,00,00,7D,FF,FF,02
3905,172,0,0,8,B5,0E,00,00,00,7D,00,7D
3915,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
3916,168,0,0,8,80,7E,F8,72,F8,F1,03,00
3916,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
3926,170,0,0,8,A6,7E,F8,00,00,00,84,00
3927,181,0,0,8,B6,04,80,00,08,30,00,44
3927,180,0,0,8,34,00,00,00,7D,FF,FF,02
3937,172,0,0,8,A7,00,00,00,00,7D,00,7D
3937,168,0,0,8,72,70,F8,72,F8,F1,03,00
3938,168,0,0,8,73,71,F8,72,F8,F1,03,00
3948,169,0,0,8,0D,51,87,CF,2B,87,FF,08
3948,170,0,0,8,99,71,F8,00,00,00,84,00
3949,180,0,0,8,35,01,00,00,7D,FF,FF,02
3959,172,0,0,8,A8,01,00,00,00,7D,00,7D
3959,168,0,0,8,74,72,F8,72,F8,F1,03,00
3960,168,0,0,8,75,73,F8,72,F8,F1,03,00
3960,169,0,0,8,0F,53,87,CF,2B,87,FF,08
3970,170,0,0,8,9B,73,F8,00,00,00,84,00
3971,168,0,0,8,76,74,F8,72,F8,F1,03,00
3971,169,0,0,8,10,54,87,CF,2B,87,FF,08
3981,170,0,0,8,9C,74,F8,00,00,00,84,00
3982,418,0,0,8,00,00,00,CF,D0,07,00,4B
3982,170,0,0,8,9D,75,F8,00,00,00,84,00
3992,181,0,0,8,BC,0A,80,00,08,30,00,44
3992,196,0,0,7,00,80,FD,00,80,FF,F2,
3993,186,0,0,8,03,FF,0F,00,00,89,8D,2F
4003,206,0,0,8,00,00,00,00,00,00,00,00
4003,181,0,0,8,BD,0B,80,00,08,30,00,44
4004,185,0,0,6,78,0D,00,00,C0,F0,,
4004,180,0,0,8,38,04,00,00,7D,FF,FF,02
4014,172,0,0,8,AB,04,00,00,00,7D,00,7D
4015,690,0,0,8,00,00,00,00,3F,00,01,04
4015,168,0,0,8,7B,79,F8,72,F8,F1,03,00
4025,169,0,0,8,15,59,87,CF,2B,87,FF,08
4026,170,0,0,8,A1,79,F8,00,00,00,84,00
4026,180,0,0,8,39,05,00,00,7D,FF,FF,02
4036,172,0,0,8,AC,05,00,00,00,7D,00,7D
4037,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
4037,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
4047,169,0,0,8,17,5B,87,CF,2B,87,FF,08
4047,170,0,0,8,A3,7B,F8,00,00,00,84,00
4048,180,0,0,8,3A,06,00,00,7D,FF,FF,02
4058,172,0,0,8,AD,06,00,00,00,7D,00,7D
4058,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
4059,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
4069,169,0,0,8,19,5D,87,CF,2B,87,FF,08
4069,170,0,0,8,A5,7D,F8,00,00,00,84,00
4070,180,0,0,8,3B,07,00,00,7D,FF,FF,02
4070,172,0,0,8,AE,07,00,00,00,7D,00,7D
4080,168,0,0,8,80,7E,F8,72,F8,F1,03,00
4081,168,0,0,8,72,70,F8,72,F8,F1,03,00
4081,169,0,0,8,0C,50,87,CF,2B,87,FF,08
4091,170,0,0,8,98,70,F8,00,00,00,84,00
4091,181,0,0,8,B7,05,80,00,08,30,00,44
4092,170,0,0,8,99,71,F8,00,00,00,84,00
4102,418,0,0,8,00,00,00,3F,D0,07,00,BA
4102,186,0,0,8,03,FF,0F,00,00,7F,83,2F
4103,181,0,0,8,B9,07,80,00,08,30,00,44
4113,185,0,0,6,6E,03,00,00,C0,F0,,
4113,180,0,0,8,3D,09,00,00,7D,FF,FF,02
4114,182,0,0,5,02,02,80,00,C8,,,
4114,191,0,0,5,82,02,FF,FF,C0,,,
4124,416,0,0,8,00,80,00,90,FF,0E,20,E0
4125,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
4125,172,0,0,8,B1,0A,00,00,00,7D,00,7D
4135,168,0,0,8,77,75,F8,72,F8,F1,03,00
4135,169,0,0,8,11,55,87,CF,2B,87,FF,08
4136,168,0,0,8,78,76,F8,72,F8,F1,03,00
4146,169,0,0,8,12,56,87,CF,2B,87,FF,08
4146,170,0,0,8,9E,76,F8,00,00,00,84,00
4147,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
4157,172,0,0,8,B2,0B,00,00,00,7D,00,7D
4157,168,0,0,8,79,77,F8,72,F8,F1,03,00
4158,168,0,0,8,7A,78,F8,72,F8,F1,03,00
4158,169,0,0,8,14,58,87,CF,2B,87,FF,08
4168,170,0,0,8,A0,78,F8,00,00,00,84,00
4169,180,0,0,8,40,0C,00,00,7D,FF,FF,02
4169,172,0,0,8,B3,0C,00,00,00,7D,00,7D
